user_id,user_first_touch_timestamp,email,updated
UA000000102503907,1592243147842618,usanford@bauer.org,2022-01-28T20:14:29.786+0000
UA000000102503927,1592243150911178,null,2022-01-28T20:14:29.786+0000
UA000000102503978,1592243160797823,null,2022-01-28T20:14:29.786+0000
UA000000102504242,1592243203698818,null,2022-01-28T20:14:29.786+0000
UA000000102504634,1592243272073526,null,2022-01-28T20:14:29.786+0000
UA000000102505110,1592243346458903,null,2022-01-28T20:14:29.786+0000
UA000000102505154,1592243352824173,null,2022-01-28T20:14:29.786+0000
UA000000102505240,1592243365382590,null,2022-01-28T20:14:29.786+0000
UA000000102505355,1592243383802517,null,2022-01-28T20:14:29.786+0000
UA000000102505364,1592243385401133,null,2022-01-28T20:14:29.786+0000
UA000000102505572,1592243417284487,null,2022-01-28T20:14:29.786+0000
UA000000102505809,1592243453803145,michele34@smith.info,2022-01-28T20:14:29.786+0000
UA000000102505854,1592243460436026,null,2022-01-28T20:14:29.786+0000
UA000000102505918,1592243469234946,null,2022-01-28T20:14:29.786+0000
UA000000102505955,1592243475618851,null,2022-01-28T20:14:29.786+0000
UA000000102506873,1592243621285584,null,2022-01-28T20:14:29.786+0000
UA000000102507015,1592243641968980,null,2022-01-28T20:14:29.786+0000
UA000000102507421,1592243707541620,null,2022-01-28T20:14:29.786+0000
UA000000102507636,1592243741916875,null,2022-01-28T20:14:29.786+0000
UA000000102507902,1592243784909792,null,2022-01-28T20:14:29.786+0000
UA000000102507943,1592243792023270,null,2022-01-28T20:14:29.786+0000
UA000000102508233,1592243842472842,null,2022-01-28T20:14:29.786+0000
UA000000102508545,1592243892308566,null,2022-01-28T20:14:29.786+0000
UA000000102508799,1592243932803053,null,2022-01-28T20:14:29.786+0000
UA000000102508842,1592243938122268,null,2022-01-28T20:14:29.786+0000
UA000000102509128,1592243980791489,null,2022-01-28T20:14:29.786+0000
UA000000102509362,1592244022006435,null,2022-01-28T20:14:29.786+0000
UA000000102509403,1592244030022754,null,2022-01-28T20:14:29.786+0000
UA000000102509442,1592244036926275,null,2022-01-28T20:14:29.786+0000
UA000000102509448,1592244037969979,null,2022-01-28T20:14:29.786+0000
UA000000102509906,1592244109377637,null,2022-01-28T20:14:29.786+0000
UA000000102510006,1592244125361972,null,2022-01-28T20:14:29.786+0000
UA000000102510071,1592244134781907,null,2022-01-28T20:14:29.786+0000
UA000000102510124,1592244142361846,null,2022-01-28T20:14:29.786+0000
UA000000102510679,1592244228190916,null,2022-01-28T20:14:29.786+0000
UA000000102510853,1592244255161020,null,2022-01-28T20:14:29.786+0000
UA000000102510936,1592244267173962,null,2022-01-28T20:14:29.786+0000
UA000000102511111,1592244296942393,null,2022-01-28T20:14:29.786+0000
UA000000102511132,1592244300093391,null,2022-01-28T20:14:29.786+0000
UA000000102511346,1592244339197077,millersamantha@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102511563,1592244371466251,null,2022-01-28T20:14:29.786+0000
UA000000102511604,1592244376706504,michaelshaffer@carney.biz,2022-01-28T20:14:29.786+0000
UA000000102511806,1592244408383399,null,2022-01-28T20:14:29.786+0000
UA000000102511811,1592244409151908,null,2022-01-28T20:14:29.786+0000
UA000000102512046,1592244449619103,null,2022-01-28T20:14:29.786+0000
UA000000102512117,1592244459139300,null,2022-01-28T20:14:29.786+0000
UA000000102512231,1592244480113074,null,2022-01-28T20:14:29.786+0000
UA000000102512294,1592244490271646,null,2022-01-28T20:14:29.786+0000
UA000000102512344,1592244500598945,null,2022-01-28T20:14:29.786+0000
UA000000102512442,1592244517769482,null,2022-01-28T20:14:29.786+0000
UA000000102512649,1592244553229736,null,2022-01-28T20:14:29.786+0000
UA000000102512702,1592244561662505,null,2022-01-28T20:14:29.786+0000
UA000000102512759,1592244571103611,null,2022-01-28T20:14:29.786+0000
UA000000102512979,1592244605387592,null,2022-01-28T20:14:29.786+0000
UA000000102513028,1592244613427078,xfrancis@allen-jones.biz,2022-01-28T20:14:29.786+0000
UA000000102513319,1592244663232942,null,2022-01-28T20:14:29.786+0000
UA000000102513451,1592244680954621,null,2022-01-28T20:14:29.786+0000
UA000000102513478,1592244684788310,swalker66@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102513559,1592244696072567,null,2022-01-28T20:14:29.786+0000
UA000000102513607,1592244702227226,shannon43@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102513611,1592244702748841,null,2022-01-28T20:14:29.786+0000
UA000000102513633,1592244705492420,null,2022-01-28T20:14:29.786+0000
UA000000102513644,1592244707893863,patricia58@richards-ruiz.net,2022-01-28T20:14:29.786+0000
UA000000102513764,1592244724880048,sawyerstephanie@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102513967,1592244756547331,null,2022-01-28T20:14:29.786+0000
UA000000102514225,1592244798512944,null,2022-01-28T20:14:29.786+0000
UA000000102514232,1592244799928245,brendanblake@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102514331,1592244818574445,null,2022-01-28T20:14:29.786+0000
UA000000102514461,1592244841900282,null,2022-01-28T20:14:29.786+0000
UA000000102514638,1592244871404384,null,2022-01-28T20:14:29.786+0000
UA000000102514648,1592244873670001,ohernandez@garcia.com,2022-01-28T20:14:29.786+0000
UA000000102514827,1592244901686216,null,2022-01-28T20:14:29.786+0000
UA000000102514973,1592244926936313,null,2022-01-28T20:14:29.786+0000
UA000000102515132,1592244957152844,null,2022-01-28T20:14:29.786+0000
UA000000102515248,1592244977738161,null,2022-01-28T20:14:29.786+0000
UA000000102515350,1592244994383985,janet46@glenn-mcdonald.info,2022-01-28T20:14:29.786+0000
UA000000102515391,1592245001858175,null,2022-01-28T20:14:29.786+0000
UA000000102515420,1592245007225479,maryjohnson19@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102515622,1592245041875086,igross@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102516115,1592245124938601,null,2022-01-28T20:14:29.786+0000
UA000000102516131,1592245127716226,ealexander84@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102516205,1592245140455400,null,2022-01-28T20:14:29.786+0000
UA000000102516245,1592245149892285,null,2022-01-28T20:14:29.786+0000
UA000000102516310,1592245162018863,null,2022-01-28T20:14:29.786+0000
UA000000102516417,1592245181794264,null,2022-01-28T20:14:29.786+0000
UA000000102516795,1592245247586839,null,2022-01-28T20:14:29.786+0000
UA000000102516861,1592245258387144,null,2022-01-28T20:14:29.786+0000
UA000000102516886,1592245262149807,null,2022-01-28T20:14:29.786+0000
UA000000102516902,1592245265442170,null,2022-01-28T20:14:29.786+0000
UA000000102517086,1592245296176607,pamela46@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102517208,1592245318247774,brandonwerner@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102517437,1592245354475467,brian23@knox-brown.com,2022-01-28T20:14:29.786+0000
UA000000102517611,1592245382983934,william94@duran.com,2022-01-28T20:14:29.786+0000
UA000000102517645,1592245389057501,null,2022-01-28T20:14:29.786+0000
UA000000102517779,1592245412509812,null,2022-01-28T20:14:29.786+0000
UA000000102517862,1592245427502732,null,2022-01-28T20:14:29.786+0000
UA000000102518260,1592245494241110,null,2022-01-28T20:14:29.786+0000
UA000000102518364,1592245512087660,null,2022-01-28T20:14:29.786+0000
UA000000102518511,1592245540659277,null,2022-01-28T20:14:29.786+0000
UA000000102519061,1592245625770001,null,2022-01-28T20:14:29.786+0000
UA000000102519098,1592245631965404,null,2022-01-28T20:14:29.786+0000
UA000000102519108,1592245633581787,null,2022-01-28T20:14:29.786+0000
UA000000102519196,1592245649334386,null,2022-01-28T20:14:29.786+0000
UA000000102519636,1592245720363411,kgarrison@anderson.com,2022-01-28T20:14:29.786+0000
UA000000102519678,1592245728801062,null,2022-01-28T20:14:29.786+0000
UA000000102519726,1592245737215364,null,2022-01-28T20:14:29.786+0000
UA000000102519784,1592245746863443,null,2022-01-28T20:14:29.786+0000
UA000000102520218,1592245816146562,null,2022-01-28T20:14:29.786+0000
UA000000102520509,1592245864573506,null,2022-01-28T20:14:29.786+0000
UA000000102520660,1592245887818535,null,2022-01-28T20:14:29.786+0000
UA000000102520716,1592245896776320,null,2022-01-28T20:14:29.786+0000
UA000000102520877,1592245921857743,null,2022-01-28T20:14:29.786+0000
UA000000102520936,1592245933016777,null,2022-01-28T20:14:29.786+0000
UA000000102521291,1592245993593166,null,2022-01-28T20:14:29.786+0000
UA000000102521348,1592246002799585,null,2022-01-28T20:14:29.786+0000
UA000000102521520,1592246032452227,null,2022-01-28T20:14:29.786+0000
UA000000102521750,1592246073242013,null,2022-01-28T20:14:29.786+0000
UA000000102521854,1592246089463067,null,2022-01-28T20:14:29.786+0000
UA000000102522069,1592246124360886,null,2022-01-28T20:14:29.786+0000
UA000000102522075,1592246125193938,null,2022-01-28T20:14:29.786+0000
UA000000102522152,1592246138333029,null,2022-01-28T20:14:29.786+0000
UA000000102522236,1592246154902116,null,2022-01-28T20:14:29.786+0000
UA000000102522320,1592246169352480,taylortara@crawford.com,2022-01-28T20:14:29.786+0000
UA000000102522630,1592246223308490,null,2022-01-28T20:14:29.786+0000
UA000000102522736,1592246241072284,null,2022-01-28T20:14:29.786+0000
UA000000102523481,1592246371960950,null,2022-01-28T20:14:29.786+0000
UA000000102523511,1592246377124443,null,2022-01-28T20:14:29.786+0000
UA000000102523519,1592246378936195,null,2022-01-28T20:14:29.786+0000
UA000000102523577,1592246391070774,null,2022-01-28T20:14:29.786+0000
UA000000102523830,1592246436550881,ubarrett@price.com,2022-01-28T20:14:29.786+0000
UA000000102524381,1592246531168546,null,2022-01-28T20:14:29.786+0000
UA000000102524512,1592246555512313,null,2022-01-28T20:14:29.786+0000
UA000000102524768,1592246598716823,null,2022-01-28T20:14:29.786+0000
UA000000102524839,1592246613885722,lindamolina@craig.com,2022-01-28T20:14:29.786+0000
UA000000102524867,1592246618387731,null,2022-01-28T20:14:29.786+0000
UA000000102524932,1592246629371111,null,2022-01-28T20:14:29.786+0000
UA000000102524933,1592246629617136,null,2022-01-28T20:14:29.786+0000
UA000000102525152,1592246665856894,null,2022-01-28T20:14:29.786+0000
UA000000102525239,1592246684285217,null,2022-01-28T20:14:29.786+0000
UA000000102525441,1592246716267975,null,2022-01-28T20:14:29.786+0000
UA000000102525523,1592246731333228,null,2022-01-28T20:14:29.786+0000
UA000000102525561,1592246737421342,null,2022-01-28T20:14:29.786+0000
UA000000102526008,1592246821451000,miguel29@thompson.com,2022-01-28T20:14:29.786+0000
UA000000102526048,1592246827004651,null,2022-01-28T20:14:29.786+0000
UA000000102526331,1592246876609693,null,2022-01-28T20:14:29.786+0000
UA000000102526337,1592246877816211,null,2022-01-28T20:14:29.786+0000
UA000000102526825,1592246961026262,null,2022-01-28T20:14:29.786+0000
UA000000102527023,1592246994577629,null,2022-01-28T20:14:29.786+0000
UA000000102527028,1592246995324692,null,2022-01-28T20:14:29.786+0000
UA000000102527070,1592247005813225,null,2022-01-28T20:14:29.786+0000
UA000000102527445,1592247079198348,null,2022-01-28T20:14:29.786+0000
UA000000102527546,1592247099444029,anthony26@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102527768,1592247136618039,null,2022-01-28T20:14:29.786+0000
UA000000102527954,1592247169424325,null,2022-01-28T20:14:29.786+0000
UA000000102528328,1592247236899336,null,2022-01-28T20:14:29.786+0000
UA000000102528345,1592247240005417,null,2022-01-28T20:14:29.786+0000
UA000000102528457,1592247259427719,null,2022-01-28T20:14:29.786+0000
UA000000102528537,1592247272399753,null,2022-01-28T20:14:29.786+0000
UA000000102528689,1592247304395043,andrewbishop@short.com,2022-01-28T20:14:29.786+0000
UA000000102528824,1592247329648168,null,2022-01-28T20:14:29.786+0000
UA000000102528911,1592247345099659,jnunez@reynolds.net,2022-01-28T20:14:29.786+0000
UA000000102529041,1592247369675299,null,2022-01-28T20:14:29.786+0000
UA000000102529241,1592247403812920,null,2022-01-28T20:14:29.786+0000
UA000000102529376,1592247429625483,null,2022-01-28T20:14:29.786+0000
UA000000102529877,1592247519290093,null,2022-01-28T20:14:29.786+0000
UA000000102530077,1592247558451266,null,2022-01-28T20:14:29.786+0000
UA000000102530123,1592247566582335,null,2022-01-28T20:14:29.786+0000
UA000000102530503,1592247637910095,null,2022-01-28T20:14:29.786+0000
UA000000102530555,1592247647972242,null,2022-01-28T20:14:29.786+0000
UA000000102530986,1592247728865970,yduarte@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102531171,1592247760498291,null,2022-01-28T20:14:29.786+0000
UA000000102531788,1592247881425471,jsimon74@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102531820,1592247887124114,null,2022-01-28T20:14:29.786+0000
UA000000102531944,1592247911181466,null,2022-01-28T20:14:29.786+0000
UA000000102532017,1592247923405203,maldonadobrendan@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102532102,1592247936794353,null,2022-01-28T20:14:29.786+0000
UA000000102532441,1592248000818278,null,2022-01-28T20:14:29.786+0000
UA000000102532611,1592248030293511,null,2022-01-28T20:14:29.786+0000
UA000000102532730,1592248048968043,null,2022-01-28T20:14:29.786+0000
UA000000102533129,1592248125137431,null,2022-01-28T20:14:29.786+0000
UA000000102533445,1592248179251413,null,2022-01-28T20:14:29.786+0000
UA000000102533500,1592248190177890,null,2022-01-28T20:14:29.786+0000
UA000000102533529,1592248194193359,null,2022-01-28T20:14:29.786+0000
UA000000102533581,1592248204489505,null,2022-01-28T20:14:29.786+0000
UA000000102533690,1592248228377353,null,2022-01-28T20:14:29.786+0000
UA000000102533715,1592248232431956,jennifer47@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102533825,1592248256780088,null,2022-01-28T20:14:29.786+0000
UA000000102533934,1592248276100561,null,2022-01-28T20:14:29.786+0000
UA000000102534003,1592248289050268,null,2022-01-28T20:14:29.786+0000
UA000000102534153,1592248313825463,judy10@carter-burgess.com,2022-01-28T20:14:29.786+0000
UA000000102534387,1592248353476411,null,2022-01-28T20:14:29.786+0000
UA000000102534651,1592248400889541,null,2022-01-28T20:14:29.786+0000
UA000000102534938,1592248454270508,victoriabernard@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102535007,1592248467277076,null,2022-01-28T20:14:29.786+0000
UA000000102535463,1592248554411844,null,2022-01-28T20:14:29.786+0000
UA000000102535483,1592248557407482,null,2022-01-28T20:14:29.786+0000
UA000000102535575,1592248575211169,null,2022-01-28T20:14:29.786+0000
UA000000102536017,1592248654218088,null,2022-01-28T20:14:29.786+0000
UA000000102536179,1592248682190131,null,2022-01-28T20:14:29.786+0000
UA000000102536298,1592248707543934,null,2022-01-28T20:14:29.786+0000
UA000000102536566,1592248755048954,null,2022-01-28T20:14:29.786+0000
UA000000102536607,1592248762809048,null,2022-01-28T20:14:29.786+0000
UA000000102536782,1592248797762763,null,2022-01-28T20:14:29.786+0000
UA000000102536816,1592248801942504,null,2022-01-28T20:14:29.786+0000
UA000000102537030,1592248839995522,null,2022-01-28T20:14:29.786+0000
UA000000102537082,1592248848555442,null,2022-01-28T20:14:29.786+0000
UA000000102537654,1592248950391035,null,2022-01-28T20:14:29.786+0000
UA000000102537739,1592248966701997,null,2022-01-28T20:14:29.786+0000
UA000000102537742,1592248967147598,null,2022-01-28T20:14:29.786+0000
UA000000102537915,1592249000916958,justin44@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102538371,1592249087190360,null,2022-01-28T20:14:29.786+0000
UA000000102538418,1592249096752382,null,2022-01-28T20:14:29.786+0000
UA000000102538505,1592249112923792,null,2022-01-28T20:14:29.786+0000
UA000000102538585,1592249127060573,null,2022-01-28T20:14:29.786+0000
UA000000102538607,1592249130645065,null,2022-01-28T20:14:29.786+0000
UA000000102538644,1592249137785686,null,2022-01-28T20:14:29.786+0000
UA000000102538691,1592249147678799,null,2022-01-28T20:14:29.786+0000
UA000000102538743,1592249156659510,null,2022-01-28T20:14:29.786+0000
UA000000102538863,1592249176509112,null,2022-01-28T20:14:29.786+0000
UA000000102538879,1592249179643758,null,2022-01-28T20:14:29.786+0000
UA000000102538881,1592249179675082,null,2022-01-28T20:14:29.786+0000
UA000000102538935,1592249189064035,rowekristina@wolfe.biz,2022-01-28T20:14:29.786+0000
UA000000102539388,1592249279616821,frenchjessica@bowen-miranda.com,2022-01-28T20:14:29.786+0000
UA000000102539477,1592249294680333,null,2022-01-28T20:14:29.786+0000
UA000000102539527,1592249305266271,gomezdiana@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102539681,1592249336096809,alexarios@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102540197,1592249433896669,null,2022-01-28T20:14:29.786+0000
UA000000102540367,1592249470558411,slang@smith.com,2022-01-28T20:14:29.786+0000
UA000000102540678,1592249531344143,dianahall@huynh.info,2022-01-28T20:14:29.786+0000
UA000000102541121,1592249620853228,null,2022-01-28T20:14:29.786+0000
UA000000102541992,1592249794731323,null,2022-01-28T20:14:29.786+0000
UA000000102542348,1592249867195259,null,2022-01-28T20:14:29.786+0000
UA000000102542424,1592249885794946,null,2022-01-28T20:14:29.786+0000
UA000000102542460,1592249892751420,null,2022-01-28T20:14:29.786+0000
UA000000102542549,1592249910337825,null,2022-01-28T20:14:29.786+0000
UA000000102542748,1592249954652510,null,2022-01-28T20:14:29.786+0000
UA000000102542772,1592249958587180,null,2022-01-28T20:14:29.786+0000
UA000000102542878,1592249979738905,jarviskaren@smith.net,2022-01-28T20:14:29.786+0000
UA000000102543655,1592250135220619,null,2022-01-28T20:14:29.786+0000
UA000000102543946,1592250199750271,null,2022-01-28T20:14:29.786+0000
UA000000102544382,1592250296484813,null,2022-01-28T20:14:29.786+0000
UA000000102544663,1592250356461955,null,2022-01-28T20:14:29.786+0000
UA000000102544717,1592250367079741,null,2022-01-28T20:14:29.786+0000
UA000000102545141,1592250458550598,null,2022-01-28T20:14:29.786+0000
UA000000102545305,1592250493788985,null,2022-01-28T20:14:29.786+0000
UA000000102545481,1592250535647784,null,2022-01-28T20:14:29.786+0000
UA000000102545505,1592250539555891,zharrington@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102546359,1592250715610724,null,2022-01-28T20:14:29.786+0000
UA000000102546504,1592250743846412,null,2022-01-28T20:14:29.786+0000
UA000000102546585,1592250761688417,vjohnson27@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102546825,1592250811212331,null,2022-01-28T20:14:29.786+0000
UA000000102547196,1592250895913658,null,2022-01-28T20:14:29.786+0000
UA000000102547380,1592250934465117,treynolds@hotmail.com,2022-01-28T20:14:29.786+0000
UA000000102547511,1592250962570354,null,2022-01-28T20:14:29.786+0000
UA000000102547569,1592250973292052,null,2022-01-28T20:14:29.786+0000
UA000000102547628,1592250986122293,null,2022-01-28T20:14:29.786+0000
UA000000102547828,1592251022883290,colton38@hale.com,2022-01-28T20:14:29.786+0000
UA000000102548141,1592251091192775,null,2022-01-28T20:14:29.786+0000
UA000000102548171,1592251097195179,null,2022-01-28T20:14:29.786+0000
UA000000102548453,1592251151907311,heather51@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102548488,1592251158537196,null,2022-01-28T20:14:29.786+0000
UA000000102548512,1592251163669452,null,2022-01-28T20:14:29.786+0000
UA000000102548725,1592251205810458,null,2022-01-28T20:14:29.786+0000
UA000000102548784,1592251217854605,null,2022-01-28T20:14:29.786+0000
UA000000102548817,1592251225574432,null,2022-01-28T20:14:29.786+0000
UA000000102548860,1592251235741413,null,2022-01-28T20:14:29.786+0000
UA000000102549051,1592251278980031,null,2022-01-28T20:14:29.786+0000
UA000000102549175,1592251304751927,null,2022-01-28T20:14:29.786+0000
UA000000102549598,1592251400784313,null,2022-01-28T20:14:29.786+0000
UA000000102549783,1592251440712179,null,2022-01-28T20:14:29.786+0000
UA000000102550298,1592251545140553,null,2022-01-28T20:14:29.786+0000
UA000000102550734,1592251640378086,null,2022-01-28T20:14:29.786+0000
UA000000102550768,1592251647659615,null,2022-01-28T20:14:29.786+0000
UA000000102550772,1592251648690958,null,2022-01-28T20:14:29.786+0000
UA000000102550789,1592251652250924,null,2022-01-28T20:14:29.786+0000
UA000000102550849,1592251664642175,null,2022-01-28T20:14:29.786+0000
UA000000102550945,1592251686782681,scott2989@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102551016,1592251699875232,null,2022-01-28T20:14:29.786+0000
UA000000102551056,1592251709882896,emilymadden@stephens.info,2022-01-28T20:14:29.786+0000
UA000000102551334,1592251772815763,null,2022-01-28T20:14:29.786+0000
UA000000102551362,1592251780783222,null,2022-01-28T20:14:29.786+0000
UA000000102551396,1592251788821706,null,2022-01-28T20:14:29.786+0000
UA000000102551458,1592251802265580,randy35@johnson.com,2022-01-28T20:14:29.786+0000
UA000000102551594,1592251833938279,null,2022-01-28T20:14:29.786+0000
UA000000102551673,1592251848217402,null,2022-01-28T20:14:29.786+0000
UA000000102551738,1592251863198993,null,2022-01-28T20:14:29.786+0000
UA000000102552129,1592251952108535,null,2022-01-28T20:14:29.786+0000
UA000000102552240,1592251979533328,null,2022-01-28T20:14:29.786+0000
UA000000102552925,1592252125811420,null,2022-01-28T20:14:29.786+0000
UA000000102553000,1592252142684716,null,2022-01-28T20:14:29.786+0000
UA000000102553050,1592252151056803,null,2022-01-28T20:14:29.786+0000
UA000000102553278,1592252201585670,null,2022-01-28T20:14:29.786+0000
UA000000102553428,1592252237007134,null,2022-01-28T20:14:29.786+0000
UA000000102553804,1592252322926180,david3230@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102553820,1592252327167497,null,2022-01-28T20:14:29.786+0000
UA000000102553903,1592252347066351,null,2022-01-28T20:14:29.786+0000
UA000000102554068,1592252381778125,null,2022-01-28T20:14:29.786+0000
UA000000102554217,1592252412332533,null,2022-01-28T20:14:29.786+0000
UA000000102554234,1592252416107315,susanjones26@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102554341,1592252442189253,null,2022-01-28T20:14:29.786+0000
UA000000102554475,1592252469010306,null,2022-01-28T20:14:29.786+0000
UA000000102554479,1592252470095838,null,2022-01-28T20:14:29.786+0000
UA000000102554585,1592252492409350,null,2022-01-28T20:14:29.786+0000
UA000000102554666,1592252517033395,aestrada@garcia-tucker.org,2022-01-28T20:14:29.786+0000
UA000000102554674,1592252518927544,null,2022-01-28T20:14:29.786+0000
UA000000102554803,1592252549418234,gwalker@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102554861,1592252563794496,null,2022-01-28T20:14:29.786+0000
UA000000102555317,1592252674070520,null,2022-01-28T20:14:29.786+0000
UA000000102555486,1592252711349303,null,2022-01-28T20:14:29.786+0000
UA000000102555547,1592252727187844,deanna55@leonard.com,2022-01-28T20:14:29.786+0000
UA000000102555557,1592252729730982,null,2022-01-28T20:14:29.786+0000
UA000000102555911,1592252810535088,null,2022-01-28T20:14:29.786+0000
UA000000102555916,1592252811707206,whitney44@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102555973,1592252826901025,ianderson@crane.com,2022-01-28T20:14:29.786+0000
UA000000102556159,1592252864483056,null,2022-01-28T20:14:29.786+0000
UA000000102556440,1592252933318184,null,2022-01-28T20:14:29.786+0000
UA000000102556671,1592252986102860,null,2022-01-28T20:14:29.786+0000
UA000000102556716,1592252995544986,null,2022-01-28T20:14:29.786+0000
UA000000102556943,1592253047956380,null,2022-01-28T20:14:29.786+0000
UA000000102556952,1592253050674200,palmerkaitlyn@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102557080,1592253082162845,null,2022-01-28T20:14:29.786+0000
UA000000102557153,1592253099871880,null,2022-01-28T20:14:29.786+0000
UA000000102557574,1592253202159085,davidgonzalez@reed.com,2022-01-28T20:14:29.786+0000
UA000000102557622,1592253213705045,null,2022-01-28T20:14:29.786+0000
UA000000102557849,1592253268226930,null,2022-01-28T20:14:29.786+0000
UA000000102557946,1592253289801878,null,2022-01-28T20:14:29.786+0000
UA000000102558289,1592253376152385,null,2022-01-28T20:14:29.786+0000
UA000000102558303,1592253380207714,uhull@cline-hill.info,2022-01-28T20:14:29.786+0000
UA000000102558582,1592253443971699,null,2022-01-28T20:14:29.786+0000
UA000000102558661,1592253464309429,null,2022-01-28T20:14:29.786+0000
UA000000102558694,1592253473914227,null,2022-01-28T20:14:29.786+0000
UA000000102558773,1592253490185137,null,2022-01-28T20:14:29.786+0000
UA000000102558814,1592253498964527,null,2022-01-28T20:14:29.786+0000
UA000000102558837,1592253505063757,null,2022-01-28T20:14:29.786+0000
UA000000102558892,1592253520735759,null,2022-01-28T20:14:29.786+0000
UA000000102558962,1592253538523277,null,2022-01-28T20:14:29.786+0000
UA000000102559041,1592253557583294,null,2022-01-28T20:14:29.786+0000
UA000000102559066,1592253563247911,null,2022-01-28T20:14:29.786+0000
UA000000102559177,1592253591140207,null,2022-01-28T20:14:29.786+0000
UA000000102559264,1592253613052760,null,2022-01-28T20:14:29.786+0000
UA000000102559388,1592253644003600,null,2022-01-28T20:14:29.786+0000
UA000000102559396,1592253646468056,null,2022-01-28T20:14:29.786+0000
UA000000102559406,1592253648326046,null,2022-01-28T20:14:29.786+0000
UA000000102559441,1592253657663561,null,2022-01-28T20:14:29.786+0000
UA000000102559802,1592253751082286,null,2022-01-28T20:14:29.786+0000
UA000000102559904,1592253776990523,null,2022-01-28T20:14:29.786+0000
UA000000102559945,1592253787561719,null,2022-01-28T20:14:29.786+0000
UA000000102560066,1592253817768355,null,2022-01-28T20:14:29.786+0000
UA000000102560486,1592253919561267,null,2022-01-28T20:14:29.786+0000
UA000000102560536,1592253931436572,null,2022-01-28T20:14:29.786+0000
UA000000102560712,1592253977269509,null,2022-01-28T20:14:29.786+0000
UA000000102560799,1592254002027122,null,2022-01-28T20:14:29.786+0000
UA000000102560936,1592254036779690,ballalexandra@moore.com,2022-01-28T20:14:29.786+0000
UA000000102560985,1592254049730858,null,2022-01-28T20:14:29.786+0000
UA000000102561373,1592254151190665,null,2022-01-28T20:14:29.786+0000
UA000000102561403,1592254156377638,null,2022-01-28T20:14:29.786+0000
UA000000102561463,1592254170563355,null,2022-01-28T20:14:29.786+0000
UA000000102561604,1592254203520973,null,2022-01-28T20:14:29.786+0000
UA000000102561684,1592254220745490,megan62@cisneros.com,2022-01-28T20:14:29.786+0000
UA000000102561711,1592254226840816,null,2022-01-28T20:14:29.786+0000
UA000000102562397,1592254392536211,null,2022-01-28T20:14:29.786+0000
UA000000102562452,1592254409611862,null,2022-01-28T20:14:29.786+0000
UA000000102562581,1592254442096001,null,2022-01-28T20:14:29.786+0000
UA000000102562873,1592254511884453,null,2022-01-28T20:14:29.786+0000
UA000000102562887,1592254516105648,null,2022-01-28T20:14:29.786+0000
UA000000102563024,1592254550383743,null,2022-01-28T20:14:29.786+0000
UA000000102563116,1592254577344124,sethdavis@parker.com,2022-01-28T20:14:29.786+0000
UA000000102563307,1592254633843490,smithamy@leon.com,2022-01-28T20:14:29.786+0000
UA000000102563549,1592254695317888,null,2022-01-28T20:14:29.786+0000
UA000000102563588,1592254707170931,null,2022-01-28T20:14:29.786+0000
UA000000102563636,1592254721772305,null,2022-01-28T20:14:29.786+0000
UA000000102563711,1592254743840578,null,2022-01-28T20:14:29.786+0000
UA000000102563888,1592254794556255,paullyons@yahoo.com,2022-01-28T20:14:29.786+0000
UA000000102564364,1592254916315299,davidsonkatherine@orozco.com,2022-01-28T20:14:29.786+0000
UA000000102564438,1592254935983868,null,2022-01-28T20:14:29.786+0000
UA000000102564579,1592254971918139,null,2022-01-28T20:14:29.786+0000
UA000000102564604,1592254981165353,utaylor@garza-ho.net,2022-01-28T20:14:29.786+0000
UA000000102565335,1592255171492034,null,2022-01-28T20:14:29.786+0000
UA000000102565789,1592255294841758,rbrooks51@gmail.com,2022-01-28T20:14:29.786+0000
UA000000102565804,1592255298447829,null,2022-01-28T20:14:29.786+0000
